epsilon [MeV/fm^3],p [MeV/fm^3],n [1/fm^3],mu [MeV]
749.4137885637067,210.26155218720442,0.6954169154981344,1380.
750.4915096084715,210.9573594942633,0.6961975971243461,1381.
751.5690789384273,211.65394713833416,0.6969775969488333,1382.
752.6464952190644,212.35131444451258,0.6977569217526199,1383.
753.723757094711,213.04946073789392,0.6985355677953351,1384.
754.800863216938,213.74838534357468,0.6993135412132507,1385.
755.8778122265378,214.44808758665022,0.7000908457198561,1386.
756.9546027857374,215.14856679221634,0.7008674710080124,1387.
758.0312335464779,215.84982228536933,0.7016434169321406,1388.
759.1077031419175,216.55185339120476,0.7024186891739042,1389.
760.1840102457395,217.25465943481822,0.7031932936652984,1390.
761.2601534883669,217.958239741306,0.7039672131838326,1391.
762.336131525132,218.66259363576364,0.7047404676924544,1392.
763.4119430165958,219.36772044328723,0.7055130402401182,1393.
764.4875865917518,220.07361948897255,0.7062849446754312,1394.
765.5630609258623,220.78029009791499,0.7070561672663234,1395.
766.6383646537859,221.4877315952108,0.707826725601774,1396.
767.7134964194037,222.19594330595578,0.70859659981344,1397.
768.7884548969738,222.904924555246,0.7093657937768115,1398.
769.8632387183432,223.61467466817703,0.7101343279306849,1399.
770.9378465260206,224.32519296984424,0.710902176296129,1400.
772.0122769988858,225.03647878534412,0.7116693536302766,1401.
773.0865287559556,225.74853143977248,0.7124358580222014,1402.
774.1606004658779,226.46135025822514,0.7132016814515266,1403.
775.2344907825302,227.17493456579768,0.7139668320443784,1404.
776.308198334192,227.8892836875857,0.7147313087314261,1405.
777.3817217959369,228.6043969486857,0.715495105790188,1406.
778.4550598009739,229.32027367419323,0.7162582358834039,1407.
779.5282110097105,230.03691318920414,0.7170206856996124,1408.
780.6011740616665,230.75431481881424,0.7177824677698966,1409.
781.6739476131822,231.47247788811933,0.7185435649073053,1410.
782.7465303221222,232.191401722215,0.7193039992041245,1411.
783.8189208225098,232.91108564619776,0.7200637494523343,1412.
784.8911177835222,233.63152898516296,0.7208228229870886,1413.
785.9631198403569,234.35273106420664,0.7215812305112934,1414.
787.0349256437349,235.07469120842416,0.7223389573804795,1415.
788.1065338551675,235.797408742912,0.7230960061714262,1416.
789.1779431072886,236.5208829927658,0.7238523833089953,1417.
790.2491520767281,237.24511328308108,0.7246080870924482,1418.
791.3201593831012,237.97009893895392,0.7253631212839065,1419.
792.3909636928228,238.69583928548013,0.7261174674940933,1420.
793.4615636561789,239.42233364775598,0.7268711469540464,1421.
794.5319579234372,240.14958135087636,0.727624158461441,1422.
795.6021451472108,240.877581719938,0.7283764811550284,1423.
796.6721239639338,241.60633408003628,0.7291281350405033,1424.
797.7418930472356,242.3358377562672,0.7298791119214638,1425.
798.8114510185444,243.0660920737264,0.7306294211006985,1426.
799.8807965509601,243.7970963575101,0.7313790490262747,1427.
800.9499282845904,244.52884993271368,0.7321280024242016,1428.
802.0188448700934,245.2613521244332,0.7328762813176842,1429.
803.0875449611397,245.99460225776443,0.7336238841334709,1430.
804.1560271989626,246.72859965780322,0.7343708171326453,1431.
805.2242902510098,247.46334364964582,0.7351170671312323,1432.
806.29233274842,248.1988335583876,0.7358626491592779,1433.
807.3601533585656,248.93506870912415,0.7366075512351311,1434.
808.4277507201642,249.67204842695173,0.7373517792500877,1435.
809.4951234843442,250.4097720369664,0.7380953312168015,1436.
810.5622703063854,251.14823886426348,0.7388382112229697,1437.
811.6291898261815,251.88744823393927,0.7395804179784579,1438.
812.695880716104,252.62739947108867,0.7403219491228967,1439.
813.7623415961289,253.36809190080885,0.7410628066401417,1440.
814.8285711381619,254.10952484819472,0.7418029881466186,1441.
815.8945679887005,254.85169763834278,0.7425424871994345,1442.
816.9603307886083,255.59460959634816,0.7432813251539315,1443.
818.0258581971284,256.3382600473069,0.7440194787511928,1444.
819.0911488641739,257.0826483163153,0.744756954316513,1445.
820.1562014418099,257.8277737284686,0.7454937605726267,1446.
821.2210145714245,258.573635608863,0.7462298979535337,1447.
822.2855869041431,259.32023328259424,0.7469653471693138,1448.
823.3499171062676,260.0675660747579,0.7477001345662699,1449.
824.4140037992205,260.8156333104505,0.7484342421446161,1450.
825.4778456671244,261.56443431476714,0.7491676686110244,1451.
826.5414413316171,262.31396841280434,0.7499004239818541,1452.
827.6047894551083,263.06423492965723,0.7506325093473512,1453.
828.6678886829293,263.81523319042185,0.7513639111667679,1454.
829.7307376768163,264.56696252019424,0.7520946491750072,1455.
830.7933350830509,265.31942224407044,0.7528247030902395,1456.
831.8556795336474,266.07261168714604,0.7535540863220728,1457.
832.9177697030148,266.8265301745164,0.754282789865942,1458.
833.9796042319699,267.5811770312778,0.7550108166974558,1459.
835.0411817639878,268.33655158252645,0.75573817710197,1460.
836.102500963776,269.0926531533578,0.7564648577087901,1461.
837.163560463579,269.84948106886736,0.7571908668030575,1462.
838.2243589341715,270.6070346541519,0.7579162023074053,1463.
839.2848950063529,271.3653132343061,0.7586408624906159,1464.
840.345167348682,272.1243161344264,0.7593648441850772,1465.
841.4051745868161,272.8840426796089,0.7600881492003188,1466.
842.4649153977693,273.6444921949492,0.7608107846338253,1467.
843.5243884111097,274.4056640055428,0.761532742576956,1468.
844.5835922920296,275.1675574364856,0.7622540167175882,1469.
845.6425256858788,275.93017181287405,0.7629746281516455,1470.
846.701187237224,276.6935064598033,0.7636945575913963,1471.
847.7595755981317,277.45756070236985,0.7644138158474091,1472.
848.8176894186541,278.2223338656688,0.7651324070026468,1473.
849.8755273588049,278.9878252747965,0.7658503135825364,1474.
850.9330880580515,279.75403425484865,0.7665675417474078,1475.
851.9903701658001,280.52096013092114,0.7672841057539046,1476.
853.0473723431525,281.28860222810954,0.7679999849299697,1477.
854.1040932240488,282.0569598715099,0.7687151917227174,1478.
855.1605314727673,282.826032386218,0.7694297283626054,1479.
856.2166857438733,283.5958190973299,0.7701435852053891,1480.
857.2725546666429,284.36631932994123,0.7708567707936482,1481.
858.3281369004842,285.13753240914775,0.7715692843872153,1482.
859.3834311102987,285.9094576600453,0.7722811138164014,1483.
860.4384359236172,286.6820944077301,0.7729922775304703,1484.
861.493150005483,287.4554419772976,0.77370275927677,1485.
862.5475720036052,288.229499693844,0.7744125749791385,1486.
863.6017005637508,289.00426688246444,0.775121702224593,1487.
864.6555343344132,289.7797428682554,0.7758301626803278,1488.
865.7090719704509,290.5559269763123,0.7765379446054171,1489.
866.762312126607,291.3328185317316,0.7772450572199412,1490.
867.8152534536549,292.1104168596087,0.7779514965525169,1491.
868.8678945819648,292.8887212850391,0.7786572514674687,1492.
869.9202341832244,293.6677311331189,0.7793623394508339,1493.
870.9722708985865,294.44744572894433,0.7800667501071037,1494.
872.0240033850305,295.22786439761103,0.7807704830920055,1495.
873.0754302863703,296.00898646421456,0.7814735495607662,1496.
874.126550254732,296.7908112538512,0.7821759354217646,1497.
875.1773619364135,297.57333809161605,0.7828776459063904,1498.
876.2278639779662,298.35656630260564,0.7835786793360052,1499.
877.2780550473844,299.1404952119158,0.7842790392748045,1500.
878.327933776554,299.92512414464204,0.7849787257850749,1501.
879.3774988289165,300.71045242588025,0.7856777332109318,1502.
880.4267488457778,301.4964793807262,0.7863760755860455,1503.
881.4756824804007,302.283204334276,0.7870737283902075,1504.
882.5242983825933,303.07062661162536,0.7877707181710488,1505.
883.5725952046582,303.85874553787016,0.7884670308038711,1506.
884.6205715996172,304.647560438106,0.7891626631805783,1507.
885.668226206149,305.4370706374291,0.7898576300212443,1508.
886.7155576853413,306.22727546093483,0.7905519123093948,1509.
887.7625646797668,307.0181742337197,0.7912455295337134,1510.
888.8092458441532,307.8097662808789,0.7919384643563646,1511.
889.8555998332719,308.6020509275081,0.7926307227018369,1512.
890.9016252801541,309.39502749870417,0.7933223171700076,1513.
891.9473208563226,310.18869531956216,0.79401322934125,1514.
892.9926852036947,310.9830537151779,0.7947034677817708,1515.
894.0377169607216,311.7781020106477,0.7953930285921523,1516.
895.0824147997045,312.5738395310666,0.79608191379097,1517.
896.1267773469823,313.3702656015314,0.7967701236035043,1518.
897.1708032720278,314.1673795471372,0.7974576631564267,1519.
898.2144912226925,314.9651806929803,0.7981445279549444,1520.
899.2578398375532,315.76366836415605,0.7988307121422029,1521.
900.3008477720801,316.5628418857607,0.7995162317347256,1522.
901.343513690313,317.3627005828903,0.8002010682134933,1523.
902.3858362131442,318.16324378063973,0.800885231670541,1524.
903.4278140217731,318.964470804106,0.801568720986973,1525.
904.4694457457607,319.7663809783842,0.8022515346744502,1526.
905.5107300445818,320.5689736285701,0.8029336730478703,1527.
906.5516655595359,321.3722480797601,0.8036151285183116,1528.
907.5922509479902,322.17620365704965,0.8042959193820973,1529.
908.6324848650956,322.9808396855349,0.8049760378250245,1530.
909.672365948939,323.78615549031133,0.8056554770167446,1531.
910.7118928670112,324.5921503964746,0.806334233637848,1532.
911.7510642490148,325.398823729121,0.8070123267148409,1533.
912.7898787571609,326.2061748133465,0.8076897369117901,1534.
913.8283350373039,327.0142029742465,0.8083664817742209,1535.
914.8664317409552,327.8229075369168,0.8090425418741648,1536.
915.9041675129604,328.6322878264534,0.8097179358760427,1537.
916.941541025463,329.44234316795223,0.8103926458402262,1538.
917.9785508940244,330.25307288650947,0.8110666901162379,1539.
919.0151957996804,331.0644763072203,0.811740048353371,1540.
920.0514743808175,331.87655275518046,0.8124127406048246,1541.
921.0873852835115,332.6893015554865,0.8130847543340955,1542.
922.1229271582536,333.502722033234,0.8137560964247313,1543.
923.158098663821,334.3168135135186,0.8144267576596377,1544.
924.1928984411937,335.13157532143623,0.8150967558958562,1545.
925.2273251371306,335.9470067820823,0.8157660712522267,1546.
926.2613774169479,336.76310722055337,0.8164347040402651,1547.
927.2950539260842,337.57987596194516,0.8171026738067793,1548.
928.3283533052017,338.3973123313533,0.8177699621988637,1549.
929.3612742177885,339.2154156538736,0.8184365767029556,1550.
930.3938153091375,340.03418525460165,0.8191025206166275,1551.
931.4259752218902,340.85362045863394,0.8197677817770216,1552.
932.4577526031471,341.67372059106583,0.8204323734285125,1553.
933.4891461296636,342.4944849769936,0.8210962959447454,1554.
934.5201544182423,343.3159129415126,0.8217595356865476,1555.
935.5507761470532,344.1380038097186,0.8224221022446583,1556.
936.5810099421086,344.96075690670773,0.8230839941228626,1557.
937.6108544750123,345.7841715575762,0.8237452107930606,1558.
938.6403083766537,346.6082470874187,0.8244057504475218,1559.
939.6693703133878,347.4329828213322,0.8250656130113382,1560.
940.6980389256333,348.258378084412,0.8257248050296844,1561.
941.7263128664496,349.084432201754,0.8263833289412148,1562.
942.754190791154,349.9111444984544,0.8270411679935326,1563.
943.7816713403558,350.7385142996088,0.8276983367881497,1564.
944.8087531724642,351.5665409303124,0.8283548253282939,1565.
945.835434931523,352.39522371566204,0.8290106378418324,1566.
946.861715269333,353.2245619807527,0.8296657879711661,1567.
947.8875928419586,354.0545550506813,0.8303202503534229,1568.
948.9130662953795,354.88520225054253,0.8309740401272184,1569.
949.9381342742475,355.7165029054329,0.8316271624577798,1570.
950.9627954338462,356.54845634044796,0.832279604291454,1571.
951.9870484326628,357.381061880684,0.8329313708683762,1572.
953.0108919057549,358.21431885123593,0.8335824625897185,1573.
954.0343245087421,359.04822657720047,0.8342328822569616,1574.
955.0573448915542,359.88278438367274,0.8348826270236742,1575.
956.0799517093945,360.7179915957497,0.8355316950898256,1576.
957.102143603976,361.55384753852627,0.8361800836057567,1577.
958.1239192366489,362.39035153709824,0.8368278065435688,1578.
959.1452772475179,363.2275029165619,0.8374748474112025,1579.
960.1662162920596,364.0653010020126,0.8381212155436315,1580.
961.1867350245914,364.903745118547,0.8387669093101805,1581.
962.2068320861296,365.74283459126013,0.8394119328805961,1582.
963.2265061258996,366.58256874524795,0.8400562776778556,1583.
964.2457558066209,367.42294690560675,0.8406999426315708,1584.
965.2645797626556,368.26396839743165,0.841342938763547,1585.
966.2829766512937,369.10563254581916,0.8419852522019153,1586.
967.3009451371595,369.94793867586486,0.8426268968149123,1587.
968.3184838425307,370.7908861126641,0.8432678705306991,1588.
969.3355914405108,371.63447418131386,0.8439081600671724,1589.
970.3522665622191,372.4787022069088,0.8445477793803916,1590.
971.3685078808458,373.3235695145456,0.8451867316803126,1591.
972.3843140322246,374.16907542931995,0.8458250015880208,1592.
973.3996836654218,375.0152192763271,0.8464625939441485,1593.
974.4146154254458,375.86200038066363,0.847099509200034,1594.
975.4291079823288,376.7094180674246,0.8477357607733321,1595.
976.4431599685502,377.5574716617068,0.8483713301857689,1596.
977.4567700399737,378.4061604886051,0.8490062198331944,1597.
978.4699368519794,379.25548387321646,0.849640445109204,1598.
979.482659045999,380.1054411406353,0.8502739845414106,1599.
980.4949352853274,380.95603161595864,0.8509068555952488,1600.
981.5067641984813,381.80725462428154,0.8515390500804338,1601.
982.5181444578308,382.65910949070053,0.8521705715063422,1602.
983.5290746988934,383.51159554031074,0.8528014184727328,1603.
984.5395535683958,384.3647120982089,0.853431589867896,1604.
985.5495797429829,385.21845848948965,0.854061089450959,1605.
986.5591518445646,386.07283403925,0.8546899056588746,1606.
987.5682685299437,386.92783807258525,0.8553180588331142,1607.
988.5769284587432,387.78346991459125,0.8559455258889046,1608.
989.5851302720944,388.63972889036336,0.8565723247718673,1609.
990.5928726244299,389.4966143249985,0.8571984470036337,1610.
991.6001541656443,390.35412554359164,0.8578238920022131,1611.
992.6069735470642,391.212261871239,0.858448663823801,1612.
993.6133294202597,392.07102263303614,0.8590727600766921,1613.
994.61922042438,392.93040715407915,0.8596961813077059,1614.
995.6246452256689,393.79041475946383,0.8603189265253778,1615.
996.6296024567397,394.651044774286,0.8609409973882366,1616.
997.6340907873839,395.5122965236417,0.8615623991456905,1617.
998.6381088484958,396.3741693326265,0.862183115019316,1618.
999.6416553032572,397.23666252633575,0.86280316991705,1619.
1000.6447288031306,398.09977542986576,0.8634225401452417,1620.
1001.6473279903577,398.9635073683128,0.8640412326662068,1621.
1002.6494515121581,399.8278576667724,0.8646592622646624,1622.
1003.6510980310741,400.6928256503402,0.8652766064849159,1623.
1004.6522661831896,401.5584106441122,0.8658932760554886,1624.
1005.6529546296659,402.42461197318426,0.8665092809123925,1625.
1006.6531620176319,403.29142896265216,0.8671246012373302,1626.
1007.6528870021973,404.1588609376113,0.8677392479577785,1627.
1008.6521282180674,405.02690722315833,0.8683532195969105,1628.
1009.6508843407527,405.8955671443887,0.8689665218327951,1629.
1010.6491539942558,406.7648400263979,0.8695791399670287,1630.
1011.6469358410973,407.6347251942825,0.8701910947697434,1631.
1012.6442285240093,408.5052219731381,0.8708023652361869,1632.
1013.6410307134629,409.37632968805997,0.8714129651741751,1633.
1014.6373410351606,410.2480476641447,0.8720228887942387,1634.
1015.6331581572234,411.12037522648734,0.8726321323598856,1635.
1016.6284807094623,411.9933117001847,0.8732407093531264,1636.
1017.623307369028,412.8668564103316,0.8738486061014562,1637.
1018.6176367687948,413.74100868202436,0.8744558359051828,1638.
1019.6114675509939,414.61576784035947,0.8750623841643249,1639.
1020.6047983939883,415.4911332104316,0.8756682556560178,1640.
